claim_id,customer_id,incident_cause,claim_date,claim_area,police_report,claim_type,claim_amount,total_policy_claims,fraudulent,gender,DateOfBirth,State,Contact,Segment,Age,AgeCategory,Region
68477126,9959859,Crime,2017-04-12,Auto,No,Material only,3105.0,3,Yes,Male,1970-11-18,Nevada,265-456-8296,Gold,53,Adult,West
75728799,71404791,Other driver error,2017-09-20,Auto,No,Material only,1368.5,3,Yes,Female,1979-09-08,New Jersey,154-695-4765,Gold,44,Adult,Northeast
90380974,73491590,Other causes,2017-10-17,Home,Unknown,Material only,2270.0,4,No,Female,1987-06-18,Texas,196-126-1725,Gold,37,Adult,South
70157196,11429044,Other driver error,2017-09-07,Auto,Yes,Material and injury,33730.0,1,No,Male,1978-03-16,North Carolina,972-651-4751,Silver,46,Adult,South
3109692,45634936,Other driver error,2018-07-07,Auto,No,Material only,1890.0,1,No,Female,1967-06-11,Oklahoma,173-527-4698,Platinum,57,Adult,South
45237349,71108576,Driver error,2018-01-26,Auto,No,Material and injury,39997.0,1,Yes,Male,1966-12-20,Alabama,783-148-8715,Silver,57,Adult,South
54356654,9017128,Other causes,2017-03-16,Auto,Unknown,Material and injury,19530.0,1,No,Female,1967-11-29,Mississippi,951-573-4932,Silver,56,Adult,South
17339152,72587271,Other causes,2017-10-17,Auto,Unknown,Injury only,18140.0,2,No,Female,1971-09-09,Oklahoma,372-592-3274,Silver,52,Adult,South
77576085,12673582,Other causes,2017-10-31,Auto,Unknown,Injury only,33400.0,1,No,Female,1982-05-15,Vermont,869-941-8925,Gold,42,Adult,Northeast
51004421,44821508,Crime,2018-01-06,Home,No,Material only,2740.0,2,No,Male,1972-02-27,Kentucky,651-851-4785,Platinum,52,Adult,South
77750303,85683729,Other causes,2018-03-14,Auto,No,Material only,12467.68137254902,1,No,Male,1975-08-23,South Dakota,416-182-5128,Silver,48,Adult,Midwest
94869704,90115894,Natural causes,2017-10-04,Auto,Yes,Material only,2240.0,1,No,Male,1969-11-16,Ohio,327-875-8379,Platinum,54,Adult,Midwest
51895230,45566276,Natural causes,2017-10-31,Auto,No,Material only,3231.5,4,Yes,Male,1980-05-31,Texas,362-764-1857,Platinum,44,Adult,South
88838829,12827745,Natural causes,2017-10-31,Auto,Unknown,Injury only,19470.0,1,No,Female,1972-11-16,Hawaii,845-491-5421,Silver,51,Adult,West
26678377,28590552,Other causes,2018-10-23,Auto,Unknown,Material and injury,25160.0,1,No,Female,1964-01-10,Tennessee,189-813-7561,Silver,60,Adult,South
74826240,15965441,Driver error,2018-01-06,Auto,No,Material only,2120.0,1,No,Female,1974-05-26,Nevada,327-934-6843,Silver,50,Adult,West
71212663,12779308,Other causes,2018-04-04,Auto,No,Material only,1560.0,1,No,Female,1985-02-03,South Dakota,415-968-7496,Platinum,39,Adult,Midwest
43635378,53719176,Other driver error,2018-05-14,Auto,Unknown,Injury only,12467.68137254902,6,Yes,Male,1992-05-29,Florida,174-342-7516,Silver,32,Adult,South
75624437,51842360,Other causes,2017-01-27,Home,No,Material only,1130.0,1,No,Female,1976-12-03,Alaska,147-475-9412,Platinum,47,Adult,West
20605494,56398264,Natural causes,2018-01-06,Auto,Unknown,Material only,2090.0,2,No,Female,1979-06-29,New York,713-394-6524,Silver,45,Adult,Northeast
34947297,73898057,Other causes,2018-03-21,Auto,Unknown,Material only,1610.0,4,Yes,Female,1960-05-25,Kansas,418-459-4571,Platinum,64,Senior,Midwest
92782157,2476913,Driver error,2017-09-07,Auto,No,Injury only,22130.0,1,No,Male,1983-06-06,Ohio,591-934-6948,Gold,41,Adult,Midwest
94080912,66267050,Other causes,2017-12-30,Auto,No,Material only,2250.0,1,No,Female,1962-05-14,Nebraska,716-145-5671,Gold,62,Adult,Midwest
78194735,46551094,Other driver error,2018-07-20,Auto,Yes,Material and injury,33640.0,1,No,Female,1970-08-01,Oregon,564-598-2173,Platinum,54,Adult,West
80180191,5061178,Other driver error,2017-07-08,Auto,No,Material and injury,19100.0,1,No,Female,1972-10-14,Arkansas,532-216-1635,Silver,51,Adult,South
58878919,29323970,Driver error,2017-01-01,Auto,Unknown,Material only,1840.0,1,Yes,Male,1971-03-03,Nebraska,783-653-9163,Gold,53,Adult,Midwest
6342208,67243622,Other driver error,2018-01-20,Auto,Unknown,Material only,12467.68137254902,1,No,Male,1986-10-17,Nebraska,715-435-9327,Gold,37,Adult,Midwest
39476021,62861487,Other causes,2018-10-23,Auto,Yes,Injury only,19340.0,1,No,Male,1987-08-09,Nevada,851-758-3157,Gold,36,Adult,West
24782645,98083433,Driver error,2017-05-02,Auto,No,Material only,1120.0,3,No,Male,1971-10-16,California,912-418-8739,Gold,52,Adult,West
30927069,15681024,Natural causes,2017-03-22,Auto,No,Material and injury,14220.0,1,No,Female,1983-11-28,Alabama,216-539-3569,Silver,40,Adult,South
65211497,92644503,Other driver error,2017-11-20,Auto,Yes,Injury only,18650.0,1,No,Male,1989-04-18,Pennsylvania,845-829-8214,Gold,35,Adult,Northeast
98646052,65916260,Other driver error,2018-07-07,Auto,No,Material only,3415.5,1,Yes,Female,1996-04-06,Kansas,687-698-6425,Platinum,28,Adult,Midwest
43489145,34953203,Other driver error,2017-02-23,Auto,Yes,Injury only,19400.0,1,No,Female,1997-05-09,Maine,728-597-3415,Platinum,27,Adult,Northeast
47262068,99961993,Driver error,2018-10-23,Home,No,Material only,2310.0,1,No,Male,1995-06-10,Alabama,234-943-2876,Platinum,29,Adult,South
16286241,42098367,Other causes,2018-10-09,Auto,Unknown,Material and injury,24621.5,1,Yes,Female,1974-10-27,Massachusetts,278-485-6849,Gold,49,Adult,Northeast
51587897,9130038,Natural causes,2017-08-31,Auto,No,Material only,3128.0,1,Yes,Female,1964-11-22,Tennessee,382-247-4267,Silver,59,Adult,South
2228834,80562391,Crime,2017-03-29,Auto,Unknown,Material only,3369.5,1,Yes,Female,1960-02-24,New York,521-689-3269,Gold,64,Senior,Northeast
25213498,28932340,Driver error,2018-10-30,Auto,Unknown,Material only,12467.68137254902,1,No,Male,1996-01-05,Louisiana,652-265-8231,Gold,28,Adult,South
86303772,79212942,Other driver error,2018-06-23,Auto,Unknown,Material and injury,12467.68137254902,1,No,Female,1960-01-31,New York,371-639-4189,Platinum,64,Senior,Northeast
63268924,5864769,Crime,2017-12-30,Auto,Yes,Injury only,34460.0,1,No,Male,1982-11-17,Colorado,314-953-3162,Gold,41,Adult,West
30225071,3955265,Other causes,2017-02-17,Auto,Unknown,Material and injury,37740.0,1,No,Male,1977-02-27,Indiana,324-296-9625,Platinum,47,Adult,Midwest
18824405,42882285,Natural causes,2017-01-21,Auto,No,Material only,2357.5,1,Yes,Female,1962-12-21,South Dakota,149-928-6451,Platinum,61,Adult,Midwest
38416376,96134505,Other driver error,2017-05-22,Auto,No,Injury only,33522.5,1,Yes,Female,1984-06-03,Connecticut,832-482-4236,Silver,40,Adult,Northeast
46163490,8375366,Crime,2017-12-03,Auto,Unknown,Material only,2110.0,1,No,Female,1963-07-29,Alabama,875-392-9487,Gold,61,Adult,South
23027360,82000019,Driver error,2018-03-08,Auto,No,Injury only,33752.5,1,Yes,Male,1992-10-10,Michigan,785-894-3194,Silver,31,Adult,Midwest
90155895,30394029,Other driver error,2018-07-20,Auto,No,Material only,1070.0,3,No,Female,1970-01-08,South Carolina,742-324-8253,Gold,54,Adult,South
95712960,51525336,Other causes,2017-06-04,Auto,Unknown,Injury only,33465.0,1,Yes,Female,1978-06-06,Hawaii,485-435-7918,Silver,46,Adult,West
10714529,54963034,Crime,2018-08-03,Auto,Yes,Injury only,16480.0,3,No,Female,1966-04-14,Connecticut,937-293-7985,Platinum,58,Adult,Northeast
20402925,90876878,Driver error,2018-07-27,Auto,Unknown,Injury only,13820.0,1,No,Male,1993-03-20,Ohio,897-689-5672,Silver,31,Adult,Midwest
19571605,16216085,Other causes,2018-01-20,Auto,No,Material only,2880.0,1,No,Female,1972-12-26,Vermont,719-273-4738,Platinum,51,Adult,Northeast
67588341,11982382,Other driver error,2018-09-19,Auto,No,Material only,1640.0,1,No,Male,1988-03-14,Ohio,439-628-2835,Gold,36,Adult,Midwest
7014549,33290806,Driver error,2017-01-14,Auto,No,Material only,2550.0,1,No,Male,1996-08-29,Florida,938-486-2376,Gold,27,Adult,South
24046062,39628347,Other causes,2017-12-10,Auto,No,Material only,2220.0,5,No,Female,1970-06-10,South Dakota,591-895-6541,Platinum,54,Adult,Midwest
65853604,84277947,Natural causes,2017-11-06,Auto,No,Material only,2370.0,1,No,Female,1997-08-16,Illinois,364-165-1298,Silver,26,Adult,Midwest
30981307,95856464,Crime,2017-05-29,Auto,No,Material only,1120.0,1,No,Male,1999-06-03,Wisconsin,354-648-3765,Gold,25,Youth,Midwest
45469731,67335009,Other causes,2017-04-18,Auto,Yes,Material and injury,20610.0,1,No,Female,1983-02-26,Massachusetts,732-284-9752,Platinum,41,Adult,Northeast
99553356,8765210,Other causes,2017-07-08,Auto,No,Material and injury,34200.0,1,No,Male,1973-05-27,Washington,893-183-3164,Gold,51,Adult,West
94540900,77765211,Driver error,2018-05-01,Home,No,Material only,2580.0,1,No,Male,1981-10-08,Nevada,754-754-6471,Silver,42,Adult,West
91784105,39035416,Other causes,2017-08-11,Auto,Unknown,Material only,2540.0,2,No,Male,1961-07-29,Iowa,785-836-9316,Platinum,63,Adult,Midwest
82709186,5264479,Other causes,2017-07-28,Auto,Unknown,Injury only,24220.0,1,No,Male,1983-09-04,Wisconsin,738-216-9185,Gold,40,Adult,Midwest
40794950,24769711,Driver error,2017-02-10,Auto,Yes,Material and injury,20380.0,2,No,Male,1966-08-04,New Hampshire,159-574-8794,Silver,57,Adult,Northeast
97253910,98142348,Other causes,2017-07-22,Auto,No,Material only,2564.5,2,Yes,Male,1976-07-25,California,416-278-7936,Platinum,48,Adult,West
17672041,22328083,Other causes,2017-05-02,Auto,Yes,Material and injury,30170.0,2,No,Male,1972-09-15,Montana,384-486-4537,Silver,51,Adult,West
42920871,85984961,Natural causes,2018-05-14,Auto,Unknown,Material only,3231.5,1,Yes,Female,1982-08-29,California,948-162-6123,Silver,41,Adult,West
4401566,46937376,Natural causes,2017-06-18,Auto,No,Material only,1980.0,1,No,Female,1994-02-15,Alabama,784-895-3481,Gold,30,Adult,South
89430255,54252815,Other causes,2018-03-14,Auto,Unknown,Injury only,16680.0,1,No,Female,1992-04-01,Indiana,625-425-9124,Gold,32,Adult,Midwest
64295252,17774827,Other causes,2017-10-10,Auto,No,Material only,1370.0,1,No,Male,1967-06-09,Florida,239-143-5279,Gold,57,Adult,South
60065436,80544918,Crime,2017-08-11,Auto,No,Material only,1430.0,1,No,Female,1987-06-22,Mississippi,739-748-9768,Platinum,37,Adult,South
12799217,18818283,Natural causes,2018-10-23,Auto,No,Material only,12467.68137254902,3,No,Female,1997-05-03,Connecticut,179-136-6493,Platinum,27,Adult,Northeast
49968358,22370979,Other driver error,2017-02-17,Auto,Yes,Material and injury,24050.0,2,No,Male,1962-01-17,Colorado,768-829-7481,Silver,62,Adult,West
78332196,88623068,Other causes,2017-12-17,Auto,Yes,Material and injury,15040.0,1,No,Female,1978-05-14,Florida,532-674-5268,Silver,46,Adult,South
56742072,89044601,Driver error,2017-10-24,Auto,No,Material and injury,17951.5,1,Yes,Male,1964-10-21,Alabama,613-467-9145,Gold,59,Adult,South
98596005,73876237,Driver error,2018-09-12,Auto,No,Material only,2130.0,1,No,Female,1975-01-27,Alabama,879-185-4857,Silver,49,Adult,South
39451038,47585713,Other causes,2017-03-29,Auto,Unknown,Injury only,33140.0,1,No,Male,1971-04-20,North Dakota,627-861-9247,Platinum,53,Adult,Midwest
19691755,16981057,Other causes,2017-03-09,Auto,Yes,Injury only,30080.0,1,No,Female,1966-08-07,Montana,685-645-1276,Gold,57,Adult,West
35445367,32301882,Crime,2018-03-21,Auto,No,Material only,1310.0,1,No,Male,1967-05-31,New Mexico,124-437-6728,Silver,57,Adult,West
66768314,16717085,Other causes,2017-06-11,Auto,No,Material only,2740.0,2,No,Male,1984-12-11,Arkansas,172-426-6187,Gold,39,Adult,South
68843304,75192560,Other driver error,2018-06-23,Auto,Yes,Injury only,37520.0,1,No,Female,1984-03-22,Iowa,784-943-8563,Platinum,40,Adult,Midwest
28290047,24715429,Natural causes,2018-03-28,Auto,Yes,Material only,2390.0,3,No,Female,1981-03-23,Wyoming,689-678-8591,Platinum,43,Adult,West
73088898,2121802,Other causes,2017-02-17,Auto,Yes,Material and injury,32090.0,1,No,Male,1980-08-27,Pennsylvania,827-714-7821,Silver,43,Adult,Northeast
23145140,30966524,Natural causes,2018-04-17,Auto,No,Injury only,16870.0,1,No,Male,1985-01-31,Rhode Island,847-169-5361,Gold,39,Adult,Northeast
72238494,63238733,Other causes,2017-09-07,Auto,No,Injury only,12467.68137254902,1,No,Female,1993-09-08,Arizona,268-398-8256,Gold,30,Adult,West
58812093,39608351,Natural causes,2018-04-10,Auto,Yes,Material only,2750.0,1,No,Male,1983-12-03,Iowa,142-758-5874,Gold,40,Adult,Midwest
20354423,16453494,Other driver error,2018-04-17,Auto,Unknown,Material only,2480.0,1,No,Female,1978-04-17,Connecticut,786-768-5678,Silver,46,Adult,Northeast
85043191,92789350,Other driver error,2018-02-02,Auto,No,Material only,1170.0,2,No,Male,1971-08-14,Connecticut,486-257-6798,Silver,52,Adult,Northeast
44561119,83706741,Crime,2017-12-24,Auto,Yes,Material only,2633.5,1,Yes,Female,1971-11-13,New Jersey,368-385-8726,Silver,52,Adult,Northeast
58673943,92400577,Other causes,2018-06-23,Auto,No,Material only,12467.68137254902,1,Yes,Male,1971-05-14,Massachusetts,625-823-4875,Silver,53,Adult,Northeast
84632427,90646435,Other causes,2018-09-19,Auto,Unknown,Injury only,25350.0,1,No,Female,1978-12-07,Illinois,356-975-8315,Gold,45,Adult,Midwest
62312763,56229221,Natural causes,2017-05-15,Auto,No,Material only,1520.0,1,No,Female,1993-07-03,Delaware,436-376-2349,Silver,31,Adult,South
52747205,63788489,Driver error,2017-08-11,Auto,No,Material only,1880.0,1,No,Male,1971-05-01,South Carolina,549-471-1638,Platinum,53,Adult,South
7838178,49187749,Other causes,2017-10-10,Auto,No,Material and injury,16680.0,1,No,Male,1984-02-03,Florida,748-417-3164,Gold,40,Adult,South
10442615,58144290,Other causes,2018-07-07,Auto,No,Material only,1250.0,1,No,Male,1979-01-08,Texas,893-725-3847,Gold,45,Adult,South
38981782,21330507,Other causes,2018-01-20,Home,No,Material only,12467.68137254902,1,No,Male,1962-03-13,Texas,871-328-3185,Platinum,62,Adult,South
97484739,21066098,Crime,2017-01-27,Auto,No,Material only,2955.5,1,Yes,Female,1962-08-16,Louisiana,356-637-2735,Platinum,61,Adult,South
72837991,46673661,Other causes,2018-10-03,Home,No,Material only,1320.0,2,No,Male,1997-10-28,Michigan,123-942-4267,Platinum,26,Adult,Midwest
88815908,48477164,Driver error,2017-09-07,Home,Unknown,Material and injury,48150.5,4,Yes,Female,1976-10-20,Nevada,572-493-8516,Silver,47,Adult,West
68826444,42351519,Other causes,2017-04-25,Auto,No,Material only,2800.0,2,No,Female,1979-07-03,Georgia,237-467-4729,Gold,45,Adult,South
18702553,25879245,Other causes,2017-07-01,Auto,No,Material only,1300.0,1,No,Male,1982-06-11,Washington,154-126-4286,Gold,42,Adult,West
83092374,86301193,Driver error,2017-08-24,Home,No,Material and injury,25093.0,1,Yes,Female,1980-12-23,Louisiana,951-543-3542,Platinum,43,Adult,South
45401148,12996134,Natural causes,2017-07-22,Home,Unknown,Material only,2680.0,1,No,Female,1971-06-28,Alabama,925-723-2589,Platinum,53,Adult,South
80621398,44003496,Crime,2018-08-30,Auto,No,Material only,1400.0,1,No,Male,1962-12-30,Colorado,156-853-4153,Gold,61,Adult,West
35373452,89737711,Other causes,2018-03-28,Auto,Unknown,Material only,2800.0,1,No,Male,1991-03-30,Washington,641-148-4597,Platinum,33,Adult,West
74625948,32560779,Other causes,2017-09-14,Auto,No,Material only,12467.68137254902,2,No,Female,1960-11-18,Kansas,715-238-2678,Gold,63,Adult,Midwest
42553935,8039037,Other causes,2017-06-04,Auto,No,Material only,1210.0,1,No,Female,1986-10-16,Ohio,714-274-5137,Gold,37,Adult,Midwest
46925508,68723599,Other driver error,2017-07-01,Auto,No,Material only,1380.0,1,Yes,Male,1965-11-14,Oregon,264-348-3762,Silver,58,Adult,West
42530425,46129941,Crime,2017-10-17,Auto,No,Material only,3277.5,8,Yes,Female,1999-03-16,West Virginia,943-157-4137,Silver,25,Youth,South
39745422,58098499,Other causes,2017-11-27,Auto,No,Injury only,27580.0,1,No,Female,1988-05-27,Minnesota,756-876-1238,Silver,36,Adult,Midwest
32299664,12377926,Driver error,2018-03-28,Home,Yes,Injury only,14480.0,1,No,Male,1999-11-11,Mississippi,735-517-7849,Silver,24,Youth,South
27069739,20444103,Crime,2018-08-16,Auto,Unknown,Material only,1330.0,5,No,Male,1980-01-17,Kentucky,354-473-1357,Gold,44,Adult,South
89389379,89456307,Natural causes,2017-10-04,Auto,No,Material only,2500.0,1,No,Male,1996-08-03,Idaho,135-341-8196,Platinum,27,Adult,West
95618668,15166995,Other causes,2018-01-13,Auto,No,Material and injury,20690.0,1,No,Female,1977-03-26,North Carolina,129-568-9713,Gold,47,Adult,South
30888574,38384757,Other causes,2018-07-07,Auto,Unknown,Material only,1880.0,2,No,Female,1997-02-09,Kansas,259-327-3729,Platinum,27,Adult,Midwest
98881244,74219574,Other driver error,2017-03-02,Auto,No,Material only,2700.0,1,No,Female,1967-10-28,Nebraska,579-316-6573,Silver,56,Adult,Midwest
12086981,3967610,Other driver error,2017-02-10,Auto,Unknown,Material and injury,26610.0,1,No,Female,1963-09-02,Kansas,947-413-6812,Platinum,60,Adult,Midwest
89833962,441097,Other causes,2018-03-21,Auto,Yes,Material and injury,37040.0,1,No,Male,1971-08-19,California,187-348-8375,Gold,52,Adult,West
74884043,86992868,Driver error,2018-08-03,Auto,No,Material only,2500.0,2,No,Male,1987-09-28,Mississippi,826-714-7823,Silver,36,Adult,South
60980916,78277006,Other causes,2017-07-15,Auto,Yes,Material and injury,25750.0,1,No,Female,1992-02-29,Wisconsin,146-531-2189,Platinum,32,Adult,Midwest
85222695,83499843,Driver error,2017-12-17,Auto,No,Material and injury,18135.5,1,Yes,Male,1988-12-03,Maine,276-859-1849,Silver,35,Adult,Northeast
73426298,71585789,Driver error,2017-05-09,Home,Unknown,Material and injury,18963.5,1,Yes,Male,1970-10-10,West Virginia,156-568-1835,Platinum,53,Adult,South
42449662,6342530,Other driver error,2018-10-23,Home,No,Material only,2940.0,1,No,Female,1974-04-05,Missouri,852-547-4379,Silver,50,Adult,Midwest
87951152,72081129,Crime,2018-10-23,Auto,No,Material only,1730.0,3,No,Male,1973-04-19,South Carolina,124-584-4261,Gold,51,Adult,South
39338816,2413612,Other causes,2017-11-20,Home,No,Material only,12467.68137254902,1,No,Female,1962-06-24,Missouri,354-589-7983,Gold,62,Adult,Midwest
40953049,263204,Other causes,2018-04-04,Auto,No,Material and injury,39192.0,1,Yes,Male,1972-12-20,Texas,173-892-6314,Silver,51,Adult,South
70338835,8733543,Natural causes,2017-03-16,Auto,No,Material only,2300.0,1,No,Male,1993-08-29,Iowa,413-394-4173,Gold,30,Adult,Midwest
70820592,14792193,Other driver error,2018-06-10,Auto,Unknown,Material and injury,36440.0,1,No,Female,1962-01-15,Hawaii,587-954-9637,Gold,62,Adult,West
92734593,80581271,Driver error,2017-05-02,Auto,No,Material only,1184.5,1,Yes,Male,1967-05-15,Wisconsin,179-763-7395,Platinum,57,Adult,Midwest
58440592,18426154,Other causes,2017-01-07,Auto,Yes,Material and injury,21590.0,1,No,Male,1960-06-07,New Jersey,879-485-1945,Gold,64,Senior,Northeast
69374918,85689455,Other driver error,2017-04-18,Auto,No,Material only,1600.0,1,No,Female,1981-12-20,Rhode Island,285-326-1834,Gold,42,Adult,Northeast
52976799,64270813,Other driver error,2017-08-24,Auto,Unknown,Material only,1748.0,1,Yes,Female,1996-03-13,Wyoming,643-297-4563,Silver,28,Adult,West
49234916,51547112,Driver error,2017-07-28,Auto,No,Material only,2460.0,3,No,Female,1966-01-09,Colorado,572-697-6125,Silver,58,Adult,West
14015336,48609526,Driver error,2017-04-05,Auto,No,Injury only,29530.0,1,No,Male,1970-07-29,Minnesota,493-794-4563,Platinum,54,Adult,Midwest
94060921,49759488,Driver error,2018-02-09,Auto,Unknown,Material only,1667.5,1,Yes,Male,1966-05-27,Connecticut,173-198-2416,Silver,58,Adult,Northeast
27638017,56075921,Other driver error,2018-02-22,Auto,No,Material only,1587.0,4,Yes,Female,1969-07-05,Florida,148-396-5961,Platinum,55,Adult,South
27133312,76916649,Other driver error,2017-06-25,Home,No,Material only,2550.0,4,No,Female,1992-05-10,South Carolina,854-921-6417,Silver,32,Adult,South
2893823,47565478,Natural causes,2017-05-09,Auto,No,Material only,2702.5,1,Yes,Female,1961-01-28,North Dakota,786-685-8236,Silver,63,Adult,Midwest
94983900,18282409,Driver error,2017-08-11,Auto,No,Injury only,31020.0,2,No,Female,1973-09-29,Alaska,326-215-7361,Gold,50,Adult,West
41574371,8715802,Natural causes,2017-05-29,Auto,Yes,Material only,2010.0,1,No,Female,1968-08-27,Vermont,573-719-2548,Silver,55,Adult,Northeast
33062200,42708350,Driver error,2017-06-18,Auto,No,Material only,2150.0,1,No,Male,1995-04-29,Montana,472-942-8126,Silver,29,Adult,West
58366436,39405635,Other causes,2017-05-09,Auto,Unknown,Material and injury,45540.0,1,Yes,Male,1975-03-19,Idaho,216-347-2435,Gold,49,Adult,West
76730919,48038858,Other causes,2017-03-02,Auto,Unknown,Material only,1759.5,2,Yes,Female,1989-06-11,New York,374-852-9148,Silver,35,Adult,Northeast
33341864,15880215,Other driver error,2017-05-29,Auto,Yes,Injury only,34200.0,1,No,Male,1989-04-29,Wisconsin,349-735-4516,Platinum,35,Adult,Midwest
60127984,13088377,Other causes,2017-10-10,Auto,Unknown,Material and injury,22270.0,4,No,Female,1991-11-09,Wyoming,794-928-4196,Platinum,32,Adult,West
43930771,88870543,Other driver error,2018-03-01,Auto,Yes,Material only,1300.0,3,No,Female,1997-12-11,West Virginia,591-659-9652,Platinum,26,Adult,South
61586929,9339845,Driver error,2018-10-23,Auto,No,Material only,12467.68137254902,1,No,Male,1969-07-31,Missouri,976-293-9743,Gold,55,Adult,Midwest
14102754,13926634,Other causes,2018-10-03,Auto,No,Material only,2610.5,3,Yes,Male,1982-07-08,Florida,653-896-2719,Platinum,42,Adult,South
44965194,18307355,Other causes,2018-02-15,Auto,Yes,Material and injury,34210.0,1,No,Male,1968-11-09,Idaho,879-542-1978,Platinum,55,Adult,West
14547597,50436220,Other driver error,2018-02-02,Auto,Unknown,Material and injury,34530.0,1,No,Male,1980-08-05,New Jersey,748-715-9783,Gold,43,Adult,Northeast
78381090,66353946,Other driver error,2018-01-20,Auto,Unknown,Material and injury,26890.0,1,No,Female,1979-11-20,Kansas,512-457-6923,Gold,44,Adult,Midwest
15294101,39881716,Other driver error,2018-01-26,Auto,Unknown,Injury only,28040.0,2,No,Female,1979-01-27,Connecticut,764-685-8523,Silver,45,Adult,Northeast
68295218,28239393,Other driver error,2018-10-23,Auto,No,Material only,1230.0,4,No,Male,1978-08-19,Alabama,569-268-4785,Platinum,45,Adult,South
99688746,5237129,Driver error,2018-06-17,Auto,Unknown,Injury only,19750.0,5,No,Male,1999-03-21,Wyoming,392-746-4561,Platinum,25,Youth,West
60574108,19521118,Crime,2017-10-17,Auto,No,Material only,1380.0,1,No,Female,1970-12-21,South Dakota,967-765-9625,Silver,53,Adult,Midwest
1897779,14892213,Other driver error,2017-01-21,Auto,No,Material only,2010.0,5,No,Female,1987-08-29,West Virginia,413-256-8476,Gold,36,Adult,South
41282358,53442249,Other causes,2017-02-23,Auto,No,Material only,1495.0,1,Yes,Male,1981-05-23,Virginia,971-473-5832,Silver,43,Adult,South
11175466,45971331,Natural causes,2018-01-20,Auto,Unknown,Injury only,32730.0,1,No,Male,1994-08-28,Alaska,936-389-8497,Platinum,29,Adult,West
12295612,79889146,Natural causes,2018-04-24,Auto,No,Material only,2587.5,3,Yes,Male,1975-05-21,Montana,193-219-1842,Silver,49,Adult,West
64295975,21774335,Natural causes,2018-09-06,Auto,No,Material only,12467.68137254902,1,No,Male,1977-02-07,Oklahoma,127-839-1746,Gold,47,Adult,South
51489109,66284489,Other driver error,2017-03-09,Auto,No,Material only,1630.0,4,No,Female,1995-04-10,Ohio,967-136-5829,Gold,29,Adult,Midwest
29515311,72488905,Other causes,2017-11-06,Auto,Unknown,Injury only,26300.0,1,No,Female,1980-03-10,New Mexico,275-826-8236,Platinum,44,Adult,West
60583331,93910149,Crime,2018-05-21,Auto,No,Material only,1960.0,1,No,Male,1996-08-10,Hawaii,574-165-9841,Silver,27,Adult,West
32759962,77116501,Other driver error,2017-09-27,Auto,Unknown,Injury only,20490.0,7,No,Female,1968-04-04,Arkansas,915-934-5617,Platinum,56,Adult,South
68432724,95822358,Other driver error,2018-02-22,Auto,Unknown,Injury only,16479.5,1,Yes,Female,1976-12-17,Maryland,851-432-1692,Silver,47,Adult,South
56479721,54699348,Natural causes,2017-11-27,Home,Unknown,Material only,1980.0,3,No,Female,1975-08-30,New York,321-312-5267,Silver,48,Adult,Northeast
15618827,96496046,Driver error,2018-02-15,Auto,No,Injury only,12467.68137254902,1,No,Female,1960-04-01,Virginia,965-645-9821,Platinum,64,Senior,South
39893971,73869005,Other driver error,2017-08-18,Auto,No,Material only,2100.0,3,No,Female,1964-07-01,West Virginia,695-428-9762,Gold,60,Adult,South
31031965,83827717,Natural causes,2017-09-27,Auto,Unknown,Material only,2290.0,1,No,Female,1988-01-24,New York,578-732-1238,Platinum,36,Adult,Northeast
73781214,55401227,Natural causes,2017-10-31,Auto,Unknown,Material only,1190.0,1,No,Male,1991-08-18,Massachusetts,143-594-1839,Gold,32,Adult,Northeast
73470467,80295008,Other causes,2018-01-20,Auto,Unknown,Injury only,21600.0,1,No,Female,1983-09-15,New York,542-369-9823,Platinum,40,Adult,Northeast
75509840,28820055,Other causes,2017-10-04,Auto,No,Material only,1260.0,1,No,Female,1987-12-05,Rhode Island,612-458-8546,Gold,36,Adult,Northeast
94747735,93455439,Natural causes,2018-04-24,Home,No,Material only,2219.5,1,Yes,Female,1972-02-20,Massachusetts,423-423-9561,Gold,52,Adult,Northeast
37998905,19478893,Natural causes,2017-01-14,Auto,No,Material only,1910.0,1,No,Male,1968-03-01,Georgia,981-142-3251,Gold,56,Adult,South
27093779,45419022,Other causes,2018-05-07,Auto,Unknown,Material only,1690.0,3,No,Female,1993-12-01,New York,127-875-1924,Gold,30,Adult,Northeast
72563310,49583926,Other causes,2017-04-25,Auto,Unknown,Material and injury,15750.0,1,No,Female,1990-08-02,Maryland,853-612-6958,Gold,33,Adult,South
3877364,72296323,Driver error,2018-07-07,Home,Unknown,Material only,2110.0,1,No,Male,1960-11-06,Pennsylvania,287-152-8153,Platinum,63,Adult,Northeast
77526829,10149231,Other causes,2018-04-24,Auto,Unknown,Material and injury,34780.0,3,No,Female,1992-03-22,Florida,291-942-3485,Platinum,32,Adult,South
50804841,93009704,Driver error,2018-10-03,Auto,Unknown,Material only,1900.0,5,No,Male,1998-07-16,Idaho,264-681-4759,Platinum,26,Adult,West
93323222,60987956,Other driver error,2017-05-22,Auto,No,Injury only,36500.0,1,No,Male,1982-04-26,Minnesota,531-564-3296,Platinum,42,Adult,Midwest
56764164,68709394,Other driver error,2017-01-14,Auto,No,Material and injury,36860.0,4,No,Female,1966-09-23,Idaho,461-259-2635,Silver,57,Adult,West
60095092,27878628,Crime,2018-04-17,Auto,No,Material only,2277.0,1,Yes,Female,1960-08-08,North Dakota,538-689-6358,Platinum,63,Adult,Midwest
